speed_kmph,accel_x,accel_y,brake_pressure,steering_angle,throttle,lane_deviation,phone_usage,headway_distance,reaction_time
47.42890457302792,0.7574506273121573,0.4552352857157095,23.97464287110363,-2.99754631475096,32.65578023814341,1.84422467513218,1,21.762083455398457,1.2186597244632362
37.17699986388271,0.9798954950778416,0.4884733334210007,45.94116787396349,-6.812364812432458,58.78893271097644,0.7264774661275744,1,13.203582901816688,1.906440230662167
39.59878549898983,0.3351864665178846,0.1927632054788182,23.658225248469865,3.682068975282884,38.34133815980395,0.0618019101286808,0,32.0393680470571,0.8235062873542082
80.75948447550034,2.942045914924692,0.8190784690008587,50.63768860910113,-8.020532542215948,71.6586193341158,0.2684392860544139,0,16.844544433227366,0.5507289676218607
40.541852532009095,0.643679590412432,0.2459018779040002,45.13331667890658,-10.802330232375336,54.6976399574509,1.0351688334385765,1,27.11974483668112,1.3710317528083755
82.08773249121968,1.8308436340906296,0.2470825095735722,44.51060162664259,-17.232425121633142,97.16235907638875,0.6969728725321833,0,10.143650072579083,0.6463532067201923
50.575271684907776,0.6809450218481493,0.1623546914169531,20.45580313013835,4.795349052110577,37.08488683011424,0.2028061816603546,0,37.69682421825178,0.8528161929685127
48.46693326786372,0.851783896131122,0.374090464115992,51.26222104959243,-13.95815348838597,60.98002345153733,0.5206345894171169,1,29.06008665993921,1.6185053045454256
68.15295438487868,4.289389130150542,1.1791376235101618,94.0631442899145,3.799478073392884,94.29431709232637,0.651214951218506,0,14.410143665365435,0.6251043080927449
58.46985913253059,0.5288660684047068,0.0807632290321167,10.098896319187665,2.240439792889407,38.71314806925406,0.154279446763654,0,43.90970710820085,0.8033971455132528
53.61706148050831,0.8925591437041206,0.6448672513825596,44.176169932299466,-9.010034628565087,30.15928435480624,0.7821666704388442,1,25.08297557366432,1.3711320850486206
37.65588102525295,0.946430794400594,0.4297708883979781,38.026796306099136,4.694214010742748,52.25498874390232,0.921768504099676,1,23.50633487272812,1.4931193672897465
59.78430290482434,0.7900327677716421,0.4779901601061046,44.53657193979666,7.076740667683182,41.7433576330231,0.908218961440108,1,15.20823223545892,1.503196581931962
47.97543478536543,0.6019172595185558,0.6241009560957972,22.6470426980464,9.605841751980428,67.96373833370666,0.6585687535616918,1,19.99489567630391,1.83499667415122
101.10145831015264,2.9636205859528304,0.6013731637540058,59.94282936994278,1.529500568372549,87.19059587064066,0.4778979149660634,0,6.8558044347464975,0.607704746407471
65.36762201553431,3.373436435566604,0.1355029134544269,68.00229580368352,-11.336970127860717,89.09482814742779,0.3213025426035814,0,7.538665333927192,0.4870952425797913
63.99673201480057,0.714402871321619,0.6615578162702396,27.531306487279608,22.032113041999374,63.12404083536916,1.0669869631658735,1,23.34926038924808,1.7521466896145426
56.35211079714762,0.6998832025233356,-0.1511216783336443,38.98254197823466,19.877549561903574,43.406821081779,0.5558023306912845,1,21.3246686096135,1.750811827531234
40.39750484048846,0.6768933851062523,0.2777059407575332,41.59108318976901,-5.790342324524397,62.668167230650496,1.2868528750864952,1,11.829335787698902,1.5019198140781618
39.283711695176606,0.2037708550756568,0.0998815541933596,13.854243040275,-2.718034480465263,36.76522612864,0.1132077537248846,0,31.30557835576547,0.9432191395691238
56.566086947762514,0.4770931553827373,0.6235933058136568,47.050155939365126,-5.274818171400482,51.0173111491614,0.6299173269554796,1,23.051113847456847,1.313227944890073
64.58511167303546,0.2826360028937033,0.3035679612576883,22.71469475821492,-1.8492683171863464,60.77555932959228,0.771890826089382,1,27.59677858817635,1.4939602287734204
43.45710971446486,0.8005763862547061,0.2887197067035754,24.36138866583517,6.135426048359959,42.9133680764644,1.0747005368345557,1,15.892035510495408,1.4558590271166314
47.43731581264431,0.8666512159300951,0.4173651744823028,55.17609976585658,0.7293511123821613,41.26591695676259,0.866926021328202,1,11.746527292716893,1.4388276083941305
53.34500537395128,2.249407770670719,0.5340357492956931,79.17799938139083,2.303220344583468,98.91958873734096,0.4133295303130508,0,18.338058582739063,0.4978642021353502
76.1308477180273,1.1195503431437932,0.4606427343326786,72.84201996266323,-24.606997010170037,68.83470801741181,0.0013877388344676,0,11.06175543884216,0.6266168874498191
34.31376342375009,0.5957148194060684,0.3959223077145101,53.73172130981045,16.69954029385852,45.68333412739112,1.054118556231168,1,13.636798330284709,1.3958571816124998
79.59364037959702,1.7322166674197763,0.6000797159552663,85.13900201152418,21.94935053934036,85.11124637401713,0.3494375901904158,0,9.83026626474989,0.6849175176500211
59.55660051526573,0.7319356146413367,0.1100693276539513,51.82264868047144,-10.93937587278665,37.62180603525729,1.142386113049222,1,10.4040827673221,1.7234111693698264
72.1122727857144,2.694837431829199,0.4524696695405814,61.95643088853582,3.0000419217350487,84.17134684112868,0.3830475278642964,0,13.396378048556029,0.5568738354739705
47.69596918045627,0.3258967416757755,0.1112873211259093,1.516507597758507,-1.245543025831252,24.05916401504559,0.2716108546551758,0,34.44141396551266,0.812091884947022
58.38877752942723,1.3337611820464357,0.3288790619475992,49.88286207900997,5.6720023362864485,44.77848484327078,1.3742848049947611,1,18.90083330765755,1.291986730869512
56.45093801374096,0.3820422937230834,0.144764017305931,0.2765130858897791,3.89497152413289,40.20134744974803,0.258039400209617,0,37.658110149386175,0.9145323589150804
63.456347353322926,0.360834010721545,0.1597970953717653,20.29526923597987,4.40873200380006,43.49707156633887,0.1384686117926292,0,49.58995822195385,0.8707219586770221
65.85160833335213,2.710725763299032,0.2042496439166804,62.777797311078245,-3.75311354036812,65.65458140725116,0.5137658148088302,0,6.658522483980827,0.5562419877755418
51.5667979065694,1.0805237894173365,0.758277708655468,34.48759420232773,-12.874384087948044,52.07175926081948,1.0009452474118552,1,19.09993586892153,1.4707452818386533
49.67970023102918,0.5781148294034348,0.1135557518921401,23.93165865088633,-5.247523132141292,36.58733188345906,0.2600022087929824,0,27.620894527903264,0.9839392032067522
56.446221798177845,2.508866495409373,0.6677837481335707,45.2716689177766,-18.04492588991604,75.82387629133463,0.5515685916384453,0,7.077614354712224,0.610489605233974
42.62137381446576,1.8688706514817648,0.6011172472847159,48.74252232346353,17.040476378568933,58.55933130411809,0.6522112335324091,1,19.05920574277126,1.310794725563576
56.85241315497469,0.4235540231403614,-0.0151539088043755,10.349550179311956,7.8800611475928175,28.16337936906854,0.0879062042868201,0,48.56585228657009,0.7925429423841519
56.478457571085336,0.8772082594229885,0.0629286196241379,24.33515730116674,3.920783752384799,43.92943730131546,0.2277301893441145,0,36.63956213875167,0.9236424025253313
57.709303994748325,0.94377528624016,0.4766353286296135,24.51053206336501,-22.62120961476876,40.10656879904008,0.9099806482017432,1,17.500575510444087,1.659312477308775
47.6623464293198,0.3770941321652933,0.1530565878474399,8.932736735201255,-0.0811613874040685,41.07498719657231,0.0111571768213434,0,44.29657827501277,0.8177712161209475
60.79103749280436,0.620410504642025,0.0834113303127628,13.350233016932542,3.330032070529664,35.38519754321088,0.2208817356605427,0,45.95699614631536,0.7971499834229061
53.12723099765935,0.6292742172330789,0.5991779281474866,50.25933803826991,-26.65420013806865,44.324079782557945,1.3756698358186723,1,17.744758331907253,1.7860024427147452
62.46167074617929,3.5402101244352018,0.3732968936537189,68.33801865656702,13.436181257890963,82.09037059207458,0.3736927330115741,0,9.583428522117414,0.5545919612853057
37.54098323676584,1.4469696891463195,0.1714601584761589,30.27928462922504,0.215841450174013,32.90754270382091,1.261995516499275,1,14.68758681601005,1.6718962874021954
55.80239625181827,0.6821929843646886,0.1358228374570151,15.949273873003458,-2.363724593119719,41.20602180315972,0.3670792689711103,0,31.920263811195092,0.8904822371319435
45.23701077539024,0.3277784243857969,0.072776145411207,18.32396950962991,6.22347263511926,20.487169758479943,0.142905960050734,0,40.196145077921365,0.995774165748092
71.75775070282957,1.9397497047064405,0.2811078352612772,80.43185420761552,-11.164798920230366,73.5157236007085,0.5790361879776114,0,7.579643275002296,0.6620304622668921
58.54007216681548,0.6256523485808119,0.1693422974080926,0.6872484540841134,2.018022076958575,35.52417739327425,0.2311664120859534,0,37.17566848965812,0.8281810987787639
62.36185947166565,0.5321720488466422,0.1197224363817691,24.0799059627922,-10.677665485449488,20.80997253329465,0.1637752882264672,0,36.672605410679296,0.7445053560137298
83.74323228060481,3.1455203915721213,1.0756947477833214,94.63815604102209,-3.292931259842779,69.43567820935576,0.5646612869372932,0,11.888551949545848,0.6033883741516872
51.1556525951458,0.8185704128743975,0.1085283013385063,8.969946428933815,2.9827083210223746,48.85536213580504,0.3656114892880358,0,34.632123150849566,0.9703649392782372
78.6523141775508,2.024186000583923,0.3577425712992044,85.98031079288441,1.075978965120607,82.740859982697,0.5607189136099877,0,13.995781344800555,0.4520414046505847
50.32666282193298,1.0175975466006622,0.3343336908763079,36.38781735042576,-2.4131844942108467,59.76250785645732,0.5115726044766387,1,29.75183195795468,1.4665121303972963
50.76426429194393,0.3876315801296602,0.1239680476714711,12.806514096906511,11.690057021031649,48.38560681973784,0.17640300849539,0,39.494286044062,0.8620651800335856
79.15331647406819,3.514288338096767,0.3612073436459778,53.66192613394926,1.2307965997724786,78.9217683503303,0.5475327198314107,0,14.74149312523294,0.6404944320487864
55.11662017552639,0.8494777075092156,-0.0612653094496918,15.230475651597269,-10.411957259294828,47.45435952693288,0.0179102912366646,0,45.41365322400155,0.7637776595352268
61.851124874889706,0.9964205122909344,0.5494437333829589,45.64498403092557,-5.622382517694945,40.73027582239796,1.0277187015724207,1,11.42301079091104,1.7237519141002262
60.427352320169845,2.512201817000662,-0.2875723402912116,88.77236992257622,8.176889656892948,75.09644314925458,0.4602945306431728,0,13.342852674617374,0.6016482533956156
60.56052355163452,1.1053756611811965,0.0078533606187435,45.00570141483981,4.985751638097062,53.35422352468984,0.5515745942109489,1,12.166215998590337,1.3136646936075165
40.85035076450019,1.1614097676295367,0.076717482791037,22.5600347034943,-7.936373028692426,32.147260108019424,1.1247194243516736,1,14.527626893387977,1.4727974908382544
64.49283922218243,0.8415052872598262,0.5928191240971845,42.70208130029791,16.50042079666898,45.36453346589521,1.5648438973409635,1,20.2036705743573,1.7762616874794168
62.38995542299207,0.7365185955833641,0.5215261544120972,58.67207102943245,4.8636071731982256,58.51523720944981,0.7758905304776647,1,29.98749224424032,1.568287816330382
59.01481639487913,0.3956338917023703,0.0544414969987577,0.506755141826315,-2.587667444565972,44.48376720961862,0.3402581417043068,0,42.70932490056816,0.9486232797185432
83.14276760933922,2.085962944210246,0.9523402402080312,75.0068729431672,-21.01273057301088,91.55247970982713,0.2580269853060511,0,17.666141468833082,0.5928832040510018
47.84492571628508,0.8765648883528122,0.4058937674321198,28.62917090330867,14.199870893736312,31.590114152904107,1.1756908203810867,1,24.83698862824263,1.890275820603209
43.13063281047932,0.886799897507641,0.30030818211784,37.93016056258123,7.621916227546224,56.50871035794371,1.569625518560101,1,27.89328880055461,1.382352897691789
51.34187813099985,0.968387695520707,0.5600147382064397,57.446430699014165,-11.937027635111765,63.10294774030777,0.9965047676041268,1,22.48684061040428,1.3405574170282957
57.69095064551742,1.1277012411116036,0.5101437269786906,45.70433133473492,-9.503488830192282,65.32670568389636,0.606646656763067,0,15.015430504099074,0.4766932168268601
50.98906147547571,0.1038856064879186,0.0472507176531564,15.317473675474124,0.7679916731058583,43.468628161317405,0.1645132409771594,0,34.93604818142929,0.7523847550022189
68.89278932481557,1.382036551680047,0.3997434049057719,85.70531690274096,1.3215124980386324,68.75956207404917,0.7513912478343936,0,11.003112837608231,0.6376418349698367
74.61336212546962,1.58649675228943,0.9549045102746032,92.89192689971526,-3.1660865599922703,86.42484520505236,0.616780871775302,0,12.450213934722507,0.575358772356473
83.42743855376037,3.09534815236248,0.107998250152927,52.27262291573344,-0.0413229885954411,66.51107998799436,0.3554101764374561,0,10.4104594456997,0.5428612132049487
38.81513724248983,0.4783756030952168,0.0652170041225435,1.845734695306592,-2.153492490872164,25.786923074890563,0.1794302029727106,0,41.20638514256501,0.7865072855518106
72.98044179017097,0.6013909482758406,0.0589110718218864,3.491785609557965,4.779158259515327,21.03870673806173,0.2317561277856674,0,25.669660397003163,0.996954482292343
47.01709160689803,0.5882644804728813,0.1953631754602146,7.705622535077769,-0.8848466717161068,40.07317669421859,0.0480580853662319,0,47.43113697210653,0.9076176671282332
54.970600484678,0.8252370777961445,0.0542939524496073,7.242539397879214,-1.1840428306242117,23.288842200672335,0.2039241949023733,0,31.169669498208854,0.7054268045562897
50.82973205128132,0.1252684880017253,0.0443238584931826,54.733044122281584,-3.561162821984766,49.38595692728835,1.2696187311086786,1,10.113542384212408,1.664239784486656
62.78965995484904,0.630936837725157,0.0635559177248057,24.46479950606389,1.9558729728638975,25.65550413461092,0.3328972091246489,0,28.51122320552609,0.751151861499326
37.576623390235824,0.6669653799966158,0.3968084081194031,23.02642083266975,-18.754435800262517,51.05655330094884,0.9730329894163467,1,22.93029046792884,1.9872111866146425
47.14662324259202,0.2754579366140859,0.1668908393752579,49.41352642908728,3.8028887909414375,45.90953581490207,1.6784665840661628,1,25.47936604655215,1.5364983208413232
41.85663743329148,0.8048227751287986,0.2360256363737763,17.747357480476403,1.1973580301700522,37.13901428479804,0.1903916474102107,0,41.14340282316461,0.807268293155154
78.07368730646043,2.4258196659861477,0.9696545033435372,40.383295512755055,-1.3290480390880417,63.30027465608014,0.1220917297360941,0,11.939217926528908,0.4793635149995134
42.34778764648952,1.714861771130917,0.4683247609901259,57.30601374856217,-15.899021597960116,69.63997760478973,0.7480555493092487,1,17.418334129887082,1.2929681489392422
36.05954802600855,1.2628513303504614,0.2594035942806541,29.07687320552626,5.729691602110511,45.90031306446164,1.0867599653790154,1,22.362605648813176,1.783494652100702
51.0355835143635,1.0697366046151413,0.2446451979547902,40.65042452870979,-13.871900036076678,49.39572850710452,1.2373917602555509,1,22.14416891630016,1.6239886012852964
51.67166000265651,0.8645000955224333,0.5672501360427639,31.603931442068152,-7.180426834652948,53.95596269642376,1.3690687261182977,1,29.043208259965656,1.9683504910484408
38.455104279516206,0.9330830952432436,0.4832181138560567,49.63415017951705,-28.242244708327476,56.22669712050524,1.2980519223241296,1,23.57311488585906,1.7472994748002555
61.69364830726258,2.1462108151709307,0.2779112231231234,98.49809428752964,-21.500622540375225,60.07860407445573,0.8515117405238146,0,11.558784597191025,0.5345644607113008
44.80993972627791,0.6307702537793527,0.0577969831826103,16.1997810295233,-0.107788228173565,23.99841150994004,0.2095912734229112,0,41.61781156884241,0.7237079264297455
65.37163100655049,1.0185792481710365,0.864491210973813,78.01761028463501,-10.322632331353136,67.15935314984958,0.8853535582334465,0,9.194534311148068,0.5001659148792239
90.18261100279554,2.6042794974185237,0.1580774095435203,54.20613798998916,-11.5107324701799,85.89150238602325,0.2372440738142231,0,12.992631700338247,0.4374989338777063
67.9806590843866,0.6503457731114769,0.2787728975899859,54.6836579278582,-8.021841935282747,45.14434972249992,1.3645968284663308,1,15.367049966412054,1.7587640358016166
76.58448243216682,3.3043754712341578,0.6942885353295217,70.9803357906413,-7.98793467180876,75.97813303255124,0.3220135043345424,0,16.779857114394467,0.6149080485402912
65.77896583013823,3.9619582371087816,0.3593237861510666,69.95942024222089,15.730887738338737,86.0021615626644,0.2331497039490289,0,14.046520287132727,0.5781514483647807
75.40650993854682,3.058692767482475,-0.0436610399813999,51.60696473498997,-13.419872534925451,95.69198471138424,0.4572834719540313,0,19.36214397641436,0.536825518119109
59.797718707793926,0.6762694457592904,0.0509440474633265,22.61813492283325,-4.437459655569272,25.674052440319617,0.2150002452652343,0,44.39642851605503,0.7278804056217787
59.215183235282666,2.950056335130245,0.2938965119068639,89.20897128593015,8.315851797696258,81.06833926741245,0.3270395325066907,0,15.75222181601801,0.4346630726116051
